"","code","year","country","continent","region","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet_usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"549","DOM",2002,"Dominican Republic","Americas","Latin America & the Caribbean",8732516,62.7,84.2,67.5,61.1,74.2,61.7,66.4,63.5,75.3,21.8,18.7,77.1,82,92.3,48.5,53.4,46.8,0.0678,3085.51786572269,1.05891921128922,0.068237257,5.21640934514843,7.55291707273998,9.72,9.7225,8.52733796296296,7.61074417344174,9.375,8.45293106049129,4.38351038686496,7.80757592994303,6.23287392273812,6.6701158654213
"550","DOM",2003,"Dominican Republic","Americas","Latin America & the Caribbean",8857686,62.3,84.2,68.5,60.4,72.4,61.7,66.6,64.2,75.3,21.9,15.4,77.1,83.2,92.3,48.5,51.8,44.7,0.0694,2399.49812260147,0.764145027120822,0.07898393,5.14281508458921,6.57495981673506,9.72,9.7225,8.52733796296296,7.34245149051491,9.375,8.09924561012304,4.29777428646219,5.39294277759016,6.69327243286279,6.71645788718067
"551","DOM",2004,"Dominican Republic","Americas","Latin America & the Caribbean",8982018,64.5,84.2,65.8,61.2,72,61.7,66.7,65.8,75.6,22.1,15.4,77.7,83.2,93.1,76.4,51,45.1,0.063,2468.43681503623,0.687618052138186,0.08865554,5.14281508458921,6.08266584170994,9.72,9.7225,8.52733796296296,7.04126980151078,9.375,8.39901939999461,4.10667118009604,3.22370826112637,6.67304305885405,6.46138573820239
"552","DOM",2005,"Dominican Republic","Americas","Latin America & the Caribbean",9104236,65,84.2,67.9,62.7,73.6,61.7,66.8,65.9,75.5,22.6,18.3,77.5,82.6,93,76.3,50.6,46.4,0.0659,3903.81518384433,0.766536371799736,0.11483198,5.14281508458921,5.89085983364121,9.72,9.7225,8.52733796296296,7.04126980151078,9.375,8.89966165778576,4.57016605063611,5.76569747457253,7.19641708854178,6.63333860363733
"553","DOM",2006,"Dominican Republic","Americas","Latin America & the Caribbean",9225300,65.1,84.2,70.3,62.8,72.9,62.9,66.6,65.7,76,23.2,15.5,78.1,82.3,92.9,76.2,51,46.8,0.0565,4080.04571382126,0.683423360678412,0.14844929,5.14281508458921,6.33237840737458,9.72,9.7225,8.55733796296296,6.95183890720184,9.375,8.57975384953347,4.60448958932436,5.58514219958584,7.66754338475325,6.76051942134828
"554","DOM",2007,"Dominican Republic","Americas","Latin America & the Caribbean",9343036,65.9,84.2,70,63.7,78.5,63.7,66.4,67.5,76.3,23.6,19.9,76.1,82.3,92.8,76.2,51.6,48.6,0.0516,4676.07911069651,0.62761905715381,0.1766,5.14281508458921,6.42938342422235,9.72,9.7225,8.52733796296296,6.5073944627574,9.375,8.74397507950439,4.54542879942896,6.20662276385034,7.86272672646832,6.75907978083686
"555","DOM",2008,"Dominican Republic","Americas","Latin America & the Caribbean",9461376,65.6,84.2,65.8,62.8,78.2,63.7,66.3,66.5,76.5,24.2,21,76.3,82.5,92.7,76.1,49.9,48.5,0.0476,5053.33029118417,0.699861657175699,0.2082,5.14281508458921,6.10231412383977,8.07916666666667,9.72875,8.55546296296296,6.17905065071978,9.375,8.53961035941533,4.56326005412089,6.09355491293228,7.80391565250783,6.65769695015249
"556","DOM",2009,"Dominican Republic","Americas","Latin America & the Caribbean",9584519,66.3,84.2,69.3,64.4,81.3,63.7,66.1,66.7,76.1,25.3,19.9,79.1,82.7,92.9,76.6,49.5,47.6,0.0547,5002.1532330508,0.667461170274579,0.2772,5.14281508458921,5.82195962551393,8.07916666666667,9.72875,8.55546296296296,6.53985293592986,9.375,9.01314946305498,4.54479777119087,8.2111731953649,7.71529009214458,6.6172329975553
"557","DOM",2010,"Dominican Republic","Americas","Latin America & the Caribbean",9711603,66.7,84.2,70.9,64.1,81.9,64.3,65.9,67.7,76.2,26.2,22.1,78.6,82.8,92.8,76.6,50.2,47.5,0.0521,5509.56805406696,0.6675317048534,0.314,5.14281508458921,5.90165065463079,8.07916666666667,9.72875,8.67483796296296,6.48437597116022,9.375,8.83781848052572,4.40218056544835,9.19140683075188,7.9311510791777,6.70889915355736
"558","DOM",2011,"Dominican Republic","Americas","Latin America & the Caribbean",9839907,67,85.5,73,65.7,79.3,64.3,66.1,67.8,75.7,28.2,21.5,79.2,83,92.7,76.5,50.4,47.8,0.0609,5859.38154480292,0.602928060143009,0.38,5.14281508458921,5.89189659905937,8.07916666666667,9.72875,8.64796296296296,6.1518648923306,9.375,8.88852984071394,4.42901164419728,9.13894526595938,7.91913424771364,6.75700384902207
"559","DOM",2012,"Dominican Republic","Americas","Latin America & the Caribbean",9967567,67.3,85.3,73.4,63.6,77.3,64.3,66.3,68.3,75.4,32.3,23.8,80.2,82.9,92.6,76.4,51.2,49.5,0.0672,6049.47161121834,0.653151461976632,0.4232,4.48165609981789,6.28843127765997,8.07916666666667,9.72875,8.64796296296296,6.18167519043358,9.375,8.35024278851271,4.49094490941057,9.35885640910476,7.83455930763783,6.04904313543614
"560","DOM",2013,"Dominican Republic","Americas","Latin America & the Caribbean",10094198,68.1,86.3,73.8,62.4,80.2,67.4,66.5,68.9,75,34.7,21.5,83.2,83,92.7,76.4,52.3,51.6,0.0735,6171.29506392047,0.611824773045351,0.459,4.62887652681266,6.38115992769783,8.07916666666667,9.72875,8.60837962962963,6.44093173959857,9.375,8.71671526512114,4.60174982645034,9.41585141998694,7.77468575894968,6.55635855802569
"561","DOM",2014,"Dominican Republic","Americas","Latin America & the Caribbean",10219904,69.5,89.3,75.7,63.8,80.4,67.1,66.7,68.8,77.8,36.1,32,80.8,83,92.6,76.9,55.6,51.9,0.0672,6533.67096798065,0.651437855543241,0.4958,4.49007856095268,7.00643471421051,8.07916666666667,8.89541666666667,8.60837962962963,6.41112144149559,9.375,8.73595420171815,4.63955947796905,9.48464456188471,8.03687879491829,6.72397458149347
"562","DOM",2015,"Dominican Republic","Americas","Latin America & the Caribbean",10344326,69.5,90.6,75.6,62.4,84.5,67.8,66.9,67.9,76.4,38.6,26.9,82.8,82.8,92,76.8,52.4,53.6,0.0761,6838.9367346602,0.643674978238558,0.54215767,4.35209330477354,7.32799970260711,8.07916666666667,8.79541666666667,8.46275462962963,6.31838810816226,9.375,8.80524654627357,4.54733685251008,9.54219220954189,8.07694832604755,6.69500979330138
"563","DOM",2016,"Dominican Republic","Americas","Latin America & the Caribbean",10467338,69.8,91.3,75.2,62.3,86.5,71.1,67.1,68.8,76.6,39.5,24.4,85.8,82.6,91.7,76.7,51.6,51.9,0.0728,7191.06971254766,0.63403055291349,0.63870865,4.35209330477354,7.28173588039867,8.11166666666667,9.62875,8.46275462962963,6.62108888888889,9.375,8.82041665330983,4.4361212239663,9.55897585993762,7.98361287228538,6.71832954284726
"564","DOM",2017,"Dominican Republic","Americas","Latin America & the Caribbean",10587845,71.5,94.3,74.8,65.3,87.3,71.3,67.3,70.1,77.2,41.1,42.4,84.1,82.5,92,76.7,52.7,53.1,0.0583,7513.49795078555,0.6660634439633,0.6757124,4.16551303869619,7.81970040566587,9.77833333333333,9.62875,8.67844907407407,6.7226575455105,9.375,8.6787330501683,4.50995699897671,9.55417188343259,7.97551796061871,6.55743652315965
"565","DOM",2018,"Dominican Republic","Americas","Latin America & the Caribbean",10706643,71,94.9,75.1,65.7,88.4,71.4,67.4,69.5,76,44,34.8,82.2,82.5,92.2,74.2,52.8,52.1,0.0586,7947.1593538657,0.693991110098086,0.7482205,4.41088844515353,8.15740448504983,9.77833333333333,9.62875,8.67844907407407,6.7545575455105,9.375,8.78377336111556,4.76118337238598,9.54973361336458,8.14441092802886,6.60845470295334
"566","DOM",2019,"Dominican Republic","Americas","Latin America & the Caribbean",10824418,72.1,95.9,75.1,67.9,89.8,70.8,67.5,68.7,76.1,45.6,43.6,86.4,82.3,91.8,74.2,53.4,53.7,0.0618,8173.34464573914,0.689583104134605,0.758,4.402834600382,8.18316860465116,9.77833333333333,9.62875,8.70574074074074,6.41793532328828,9.375,8.76553806699792,4.74973564942764,9.63362415322584,8.19742095149561,6.64613384252145
"567","DOM",2020,"Dominican Republic","Americas","Latin America & the Caribbean",10939347,72.8,94.6,75.3,65.8,92.2,70.5,67.6,69.1,75.4,46.7,54.7,84.3,82.3,92.2,74.1,54.2,55.1,0.0613,7167.91493205787,0.750479965269961,0.769,4.78221980671953,8.34917358803987,6.42,9.71125,9.14074074074074,6.78540198995494,9.375,8.6884792434685,4.97686964838598,9.36211949447123,7.23588248995715,6.52765040767133
"568","DZA",2000,"Algeria","Africa","Middle East & North Africa",30560833,65.3,95.4,48.7,69.4,71.5,29.6,60.9,58.1,59.3,19.2,97,71.7,89.8,89.2,54.5,64.5,65.6,0.2977,1780.37607069151,3.43338563505363,0.004917057,4.71790817499259,6.46055334245813,5.13125,4.52333333333333,5.11043981481481,4.348619599857,3.75,4.50877747641313,3.29008160812957,6.96038499612509,5.34695373629255,4.30064505119687
"569","DZA",2001,"Algeria","Africa","Middle East & North Africa",30988409,66.1,95.4,51.2,70,73.5,30.4,60.5,59.6,59.3,19.3,97,71.5,89.8,89.2,60.3,64.5,63.4,0.273,1754.58236476294,3.82069546333074,0.00646114,4.71790817499259,6.9383015899682,5.13125,4.52333333333333,5.11043981481481,5.05527099755949,3.75,4.39141757041701,3.32245264048251,6.57675791128406,5.1949350431727,4.8827189535235
"570","DZA",2002,"Algeria","Africa","Middle East & North Africa",31413562,66,95.4,45.6,70.4,75.9,32.5,59.9,59.6,59.3,19.8,97,71.3,89.3,89,60.3,64.5,63.3,0.259,1794.811114232,3.70082935899902,0.015916413,4.71790817499259,6.4310090611343,5.13125,5.35666666666667,4.68856481481481,5.11545618274468,3.75,4.10630340722585,3.3220654160781,6.73351950597374,5.05504900328666,4.46206113165275
"571","DZA",2003,"Algeria","Africa","Middle East & North Africa",31835829,66.6,95.4,48.1,70.9,76.4,33.2,59.4,59.9,60.5,19.2,97,71.1,89.5,89,62.3,64.5,65.5,0.2372,2117.04822899287,3.25121089347184,0.021953597,4.71790817499259,6.86444717052595,5.13125,5.35666666666667,4.68856481481481,5.11545618274468,3.75,4.31336085267934,3.31883918958382,6.86562773525155,5.25754900328666,4.65248842101576
"572","DZA",2004,"Algeria","Africa","Middle East & North Africa",32275938,67.2,95.4,47.4,71,77.1,33.8,59,61.4,63.9,19.6,97,70.9,89.4,89.2,69.3,64.5,64.2,0.1765,2624.79523151946,3.2838845233139,0.04634475,4.71790817499259,7.53152194417701,6.79791666666667,4.52333333333333,4.68856481481481,4.9010835717295,3.75,4.25619096003163,3.31732403646421,6.86159625194329,5.40869682419007,4.88628033052725
"573","DZA",2005,"Algeria","Africa","Middle East & North Africa",32744434,67.7,95.4,47.4,72,80.3,34.5,58.6,60,65.3,19.4,97,71,89.7,88.3,69.6,64.5,67.1,0.1527,3131.32817565242,2.83417835011465,0.05843942,4.82497420974529,7.72975427750925,7.22125,4.52333333333333,4.68856481481481,4.87559464077664,3.75,3.92801051851071,4.32964640442181,7.66855078196607,5.61293285372537,4.94998520156312
"574","DZA",2006,"Algeria","Africa","Middle East & North Africa",33168947,68.4,95.4,53.7,73.2,79.3,35.4,58.2,61.3,67,19.8,97,70.8,89.6,88.7,69.6,64.6,67.1,0.1227,3500.13460988746,2.6438075477202,0.07375985,4.82497420974529,7.22497134826574,7.22125,4.52333333333333,4.68856481481481,5.03439401358752,3.75,3.79073772568294,4.25395076775348,7.74578583180499,5.74948957545388,5.68342579388748
"575","DZA",2007,"Algeria","Africa","Middle East & North Africa",33701214,68.3,95.4,52.8,73.4,77.7,36.6,57.7,61.7,66.1,20.2,97,70.6,89.4,88.4,69.6,64.7,68,0.1379,3971.80348828223,2.92332102697669,0.09451191,4.82497420974529,7.07038249082987,7.22125,4.52333333333333,4.68856481481481,5.03899401358752,3.75,3.67444291278404,3.9920106372197,7.79282102196943,5.80865058129666,5.52936176076731
"576","DZA",2008,"Algeria","Africa","Middle East & North Africa",34266441,68.3,95.4,51.3,73.3,77.8,37,57.3,62.7,67.5,20.4,97,70.4,89.1,88.4,70.9,64.6,67.8,0.1133,4946.56401720759,3.02474714090386,0.1018,4.82497420974529,7.33854376706273,7.29333333333333,4.47083333333333,4.51043981481481,5.01702734692085,3.75,3.25167947648106,3.85514428270586,7.7078451280374,5.64374816183665,5.48816916312183
"577","DZA",2009,"Algeria","Africa","Middle East & North Africa",34872742,68.8,95.4,54.1,73.9,80.8,37.5,57.4,61.3,68.1,20.8,97,70.3,89.2,88,72.7,64.7,69.8,0.1016,3898.47880576084,3.84851369829344,0.1123,4.82497420974529,7.42454146386804,5.62666666666667,4.47083333333333,4.51043981481481,5.31937773571381,3.75,3.28573799887802,3.95287142224516,7.06711953399503,5.95065978912436,5.60930100605269
"578","DZA",2010,"Algeria","Africa","Middle East & North Africa",35519331,69,95.4,54.6,76,79.6,37.9,57.5,63.4,68.2,21,97,70.4,89.4,88.2,72.7,67.4,69,0.0996,4495.92145548343,3.51801260882618,0.125,4.82497420974529,8.05840125945808,5.62666666666667,4.47083333333333,4.45231481481482,5.45853703703704,3.75,3.76697110668819,3.86179530153361,7.20792382699855,5.57135668328382,5.17950357552043
"579","DZA",2011,"Algeria","Africa","Middle East & North Africa",36193356,69.4,96.1,54.6,75.9,81.8,38.5,57.6,64.3,68.2,21.4,97,70.2,89,88,73.3,68.7,71.8,0.0996,5473.28180110324,4.32570635861069,0.149,4.84811302088937,8.29428825727817,5.62666666666667,4.47083333333333,4.48481481481481,5.46343703703704,3.75,3.88910215343456,3.58321222945889,7.07237496540962,5.52023847442173,5.35244914929702
"580","DZA",2012,"Algeria","Africa","Middle East & North Africa",36893727,71.2,96.4,55.5,76.8,90.8,51.8,57.7,64.4,67.7,21.8,97,71.9,89.2,87.8,73.3,68.8,75.5,0.1097,5610.73330610332,4.46107862007699,0.182,4.90243468525864,8.0950814442867,5.65083333333333,4.48958333333333,4.48835648148148,5.49792962962963,3.75,3.29696429433472,3.8902910012892,6.87778079618192,5.133789805142,5.38920246965169
"581","DZA",2013,"Algeria","Africa","Middle East & North Africa",37627398,71.2,96.8,56,77.3,86.4,53,57.8,64.4,68.3,22.6,97,71.6,89.1,87.4,73.3,69.5,74.8,0.0982,5519.77757552373,4.84450891704059,0.225,4.89853800307248,8.11936332794764,5.65083333333333,4.48958333333333,4.39136574074074,5.56511481481481,2.5,4.18351991591175,4.09425359869325,7.06661867202688,4.71775718018141,5.43788014694442
"582","DZA",2014,"Algeria","Africa","Middle East & North Africa",38373855,71.8,97,53.9,78.6,84.6,53,57.8,64.4,70.7,30,97,72.9,88.9,86.8,73.3,69.5,75.6,0.1021,5516.22946321562,5.54848333584853,0.295,4.95334798607121,8.3569368165279,5.65083333333333,4.52958333333333,4.39136574074074,5.40529921918076,2.5,3.92619966178093,4.05952566858367,7.21711461267548,4.47853349707133,5.50824085680156
"583","DZA",2015,"Algeria","Africa","Middle East & North Africa",39146480,72.2,97.2,55.1,79.4,83.6,54.1,57.8,64.6,70.2,34.3,97,72.2,89,87.5,73.3,69.2,77,0.1121,4197.41997101868,6.27024285623508,0.382,5.00080835721372,8.79947079515196,5.65083333333333,4.52958333333333,4.54314814814815,5.36840662658817,2.5,3.70072922963934,4.1154844955535,6.89124777451282,3.86626061523699,5.38249032539367
"584","DZA",2016,"Algeria","Africa","Middle East & North Africa",39939829,71.9,97.3,54.3,77.3,84.5,54.9,57.9,65.1,70.8,39,97,65.3,89.1,88,73.3,68,75.2,0.102,3967.20065952107,6.38492898301865,0.42945526,4.96516905915376,8.69898787429229,5.85458333333333,4.34020833333333,4.33064814814815,5.20078070066224,2.5,4.43476327777019,4.16669565984491,7.20690801360905,3.95972727330162,5.43563043701457
"585","DZA",2017,"Algeria","Africa","Middle East & North Africa",40738828,72,97.3,54.2,77,84.6,52.3,57.9,65.6,69.5,43.5,97,68.6,89.2,88,73.3,68.5,74.6,0.10334,4134.93609898195,5.92438332688534,0.47691055,4.92195914054042,8.76832694152352,5.97583333333333,4.79104166666667,4.35356481481481,5.08477195782576,2.5,4.52146555608158,4.14357524639624,7.26871553811059,2.57999716376777,5.26608047735386
"586","DZA",2018,"Algeria","Africa","Middle East & North Africa",41534264,71.7,97.4,57.1,75.8,88.1,49.4,58,65.2,69.5,44.7,97,68.7,89.3,88.4,61.8,69.2,75.8,0.10416,4171.79530903532,5.48358870056161,0.49038467,5.06696529072971,8.78812037171063,5.81291666666667,4.93291666666667,4.40918981481481,5.05645855299577,2.5,4.80832916423108,4.23854526911131,7.17194421462106,2.55038199009235,5.57128757245058
"587","DZA",2019,"Algeria","Africa","Middle East & North Africa",42319750,70.8,97.5,58,75.8,76.9,49.9,58,65.4,69.2,47.9,97,62.2,89.2,88.3,62.1,64,77,0.10495,4021.98360796603,5.99969025937654,0.579,4.89045676029493,8.95293604651163,5.9275,5.23666666666667,4.56106481481481,4.58665435004406,2.5,4.49347202137394,4.14220825806107,7.2870951062465,2.54923145901894,5.84016401769707
"588","DZA",2020,"Algeria","Africa","Middle East & North Africa",43090987,71.3,97.1,57.6,77,77,49.8,58,65.5,66.8,49.9,97,67.1,89.2,88.7,62,66.2,77.8,0.12248,3354.15730265114,6.69246839735744,0.629,4.99674564405515,8.84007406047069,5.92166666666667,5.41729166666667,3.87043981481482,4.39541350057219,2.5,4.40994260960923,4.13175980657496,7.63028733308825,3.63950704669715,5.77895285211434
"589","ECU",2000,"Ecuador","Americas","Latin America & the Caribbean",12518489,62.6,82,53.6,68.9,82.1,57.1,66,66.9,70.5,23.7,9.3,69.5,86,93.6,57.9,46.5,54.5,0.048,1451.53088517998,1.45207595274333,0.014621885,4.44500984334741,7.54793837359384,7.99166666666667,9.63375,7.96412037037037,7.42877777777778,9.375,8.45115557127104,4.11111461964751,5.4080870724181,6.86347261044951,4.24343967729174
"590","ECU",2001,"Ecuador","Americas","Latin America & the Caribbean",12734525,62.5,82,52.2,69.2,82.8,57.2,66.5,65.6,70.8,23.8,9.3,69.7,85.2,93.4,57.7,46.9,55,0.0425,1904.81367007224,1.56937598177954,0.026704438,4.44500984334741,7.37188110108087,7.99166666666667,9.63375,7.96412037037037,7.42877777777778,9.375,8.50189593703273,3.83422281685223,5.1548094120707,6.89150375209303,4.37957583376689
"591","ECU",2002,"Ecuador","Americas","Latin America & the Caribbean",12956517,62.8,82,53.7,69.3,83.3,57.4,67,66.2,70.4,24.1,9.3,69.8,85.1,93.2,57.9,46.5,55.2,0.04899,2184.209243808,1.76889198532555,0.04260797,4.44500984334741,7.52714002959078,7.99166666666667,9.63375,7.87099537037037,7.32044444444444,9.375,8.45788895714724,3.99900206870306,5.83056186813748,6.97839427711617,5.6914781103444
"592","ECU",2003,"Ecuador","Americas","Latin America & the Caribbean",13184700,63.1,82,53.7,70.9,83.3,58.2,67.4,65.3,70,24.1,13.4,70,85.4,93,57.6,46.5,55.7,0.0566,2438.34368429156,2.2785533646602,0.044602284,4.44500984334741,7.10594198718411,7.99166666666667,9.63375,7.87099537037037,7.24822222222222,9.375,8.50999817039692,3.80432478030029,5.10228815462367,7.20418428009647,5.90609631624187
"593","ECU",2004,"Ecuador","Americas","Latin America & the Caribbean",13417669,63.3,82,54.1,71.7,83.7,58.4,67.9,66.5,70.3,24.2,12.8,70.2,84.9,92.8,57.6,47.3,55.8,0.05,2703.56567057465,1.9403327987762,0.048344426,4.44500984334741,6.67549973808359,7.99166666666667,9.63375,7.87099537037037,7.24822222222222,9.375,8.36821510268635,3.73071350976719,3.77409862447152,7.52207806898681,5.95770949358063
"594","ECU",2005,"Ecuador","Americas","Latin America & the Caribbean",13651516,63.4,82,53.8,72.7,83.7,58.5,68.4,65.7,71,24.4,13.9,70.2,85.3,92.7,57.4,46.6,55.7,0.0378,3014.3100093159,2.29840279075247,0.05994255,4.44500984334741,7.4190592926077,7.99166666666667,9.63375,7.87099537037037,6.33059534539582,9.375,8.33055024843725,4.15831613557432,4.31254159530269,7.74109663183143,6.03015811368227
"595","ECU",2006,"Ecuador","Americas","Latin America & the Caribbean",13888507,63.9,82,51.7,72.8,84.5,63.3,68.9,66.5,71.2,24.9,15.1,70.4,85.2,92.9,57.1,46.6,55.9,0.0355,3340.84090289849,2.02982587683564,0.072,4.48248335851184,7.22603033681915,7.99166666666667,9.63375,7.84099537037037,7.03212867872915,9.375,8.3287855425549,4.07692573666427,5.04236513742589,7.68609865298091,6.06286711896854
"596","ECU",2007,"Ecuador","Americas","Latin America & the Caribbean",14129616,64.3,82,53.3,72.4,86.3,63.4,69.4,68.1,71.4,25.5,13.5,71.8,85.4,92.4,56.9,46.6,56.3,0.0314,3579.03224391806,2.56823582019659,0.108,4.68342593787963,7.49324646073945,9.78166666666667,9.57,7.61337962962963,7.17295090095137,9.375,7.89532989198979,4.06619966283165,5.14895069716749,7.84582618932997,6.01065029112442
"597","ECU",2008,"Ecuador","Americas","Latin America & the Caribbean",14374055,64.6,82,52.2,72.9,83.9,63.7,69.9,69.9,70.9,27,18.6,70.8,85.2,93,56.6,46.4,56.4,0.0392,4260.43318396471,2.66504173599459,0.188,4.67351702615568,6.85058819609311,9.79916666666667,9.636875,7.16358796296296,6.8402485761757,9.375,7.67142099453505,4.15800222586347,6.28808986162431,7.62779187123761,6.04358057176543
"598","ECU",2009,"Ecuador","Americas","Latin America & the Caribbean",14619539,65.7,82,55.1,73.9,91.1,67.4,70.4,67.9,70.6,28.6,20.4,71.1,85.1,92.7,56.4,45.2,62.2,0.0461,4240.70259271564,3.11741808812028,0.246,4.72397046753444,6.88955074254867,9.79916666666667,9.636875,6.57358796296296,5.63060413173125,9.375,7.10856066159606,4.13861467504556,6.54028168795493,7.18631555418413,6.1779399362527
"599","ECU",2010,"Ecuador","Americas","Latin America & the Caribbean",14865993,66.1,82,56.8,74.9,92.8,67.3,70.9,67.6,70.8,29.2,20,70.9,84.6,92.5,58.6,46,63.2,0.0409,4640.24634437845,3.01055129218138,0.2903,4.62522345701548,6.9036470942101,9.77375,9.529375,6.00921296296296,5.5843754530021,9.375,6.95697524760899,4.19513467014587,6.57619864958995,7.27233794462258,6.33972815919854
"600","ECU",2011,"Ecuador","Americas","Latin America & the Caribbean",15113178,66.8,85.2,56,74.9,93.1,67.4,71.4,68.3,71.2,29.5,24.1,74.4,84.7,92.2,58.4,47.8,64,0.0346,5202.65645902066,3.09511005659875,0.31366808,4.62522345701548,7.21165222918314,9.77375,9.529375,5.91662037037037,5.43086434189099,9.375,6.61324817087694,4.20178667501096,6.53849035376245,7.1005275329083,6.33318489504028
"601","ECU",2012,"Ecuador","Americas","Latin America & the Caribbean",15362278,67.7,86.1,57.8,76,93.3,69.4,71.9,69.6,71.3,33.3,23.8,73.3,84.7,92.2,58.4,49.5,64.4,0.0323,5678.45572070003,2.94545286467451,0.35135147,4.01902267520457,7.64377054139414,9.77375,9.529375,5.98099537037037,5.18997817703525,9.375,6.66615089099495,4.49762799408636,6.56943816185011,7.17513481782305,6.40354023739883
"602","ECU",2013,"Ecuador","Americas","Latin America & the Caribbean",15605488,68.2,87.9,55.3,77,95.6,75,72.4,69,71.4,35,22.7,69.2,84.6,91.8,58.2,53,65.7,0.0308,6050.3546113274,2.87589068305185,0.4027912,4.18271243628161,7.81445051347981,9.77375,9.529375,5.34759259259259,5.02029161292204,9.375,6.35504690449917,4.19084678724663,6.76573714547992,6.49664387552181,5.55904888181027
"603","ECU",2014,"Ecuador","Americas","Latin America & the Caribbean",15840491,69.8,89.1,60.2,76.4,98,76.1,72.9,69.1,72.6,36.1,27.2,72.7,84.4,91.5,58,56.2,66.6,0.0348,6374.6314856366,2.73923080937619,0.4559039,4.20582361468935,8.21714936074886,9.77375,9.529375,5.17696759259259,4.95536939069981,9.375,6.52753712223865,4.39977068697851,6.69657632808468,6.31605888843933,6.00749916394231
"604","ECU",2015,"Ecuador","Americas","Latin America & the Caribbean",16075497,69.9,88.2,62.9,76.9,98.4,77.6,73.4,70.5,72.4,37.7,23.9,69.9,84.9,92.2,57.8,56.3,66.5,0.0362,6130.58667556768,2.6160741592884,0.48940434,4.25877086283852,8.49428350618203,9.77375,9.529375,4.86553240740741,4.67163605736648,9.375,6.82883265101644,4.36857141567309,8.03763739555578,6.80253416774368,6.21636747442644
"605","ECU",2016,"Ecuador","Americas","Latin America & the Caribbean",16316307,70.8,87.6,59.7,78.5,98.2,79.1,73.9,71.9,71.8,40.5,27.4,74.9,85,92.8,57.7,57,65.6,0.046,6079.08873612077,2.51476680030726,0.54062923,4.25877086283852,8.73730229773889,9.77375,9.529375,4.92740740740741,4.68893605736648,9.375,6.64345845785765,4.28997662113562,8.16428456558035,6.79708086018063,6.21071922033854
"606","ECU",2017,"Ecuador","Americas","Latin America & the Caribbean",16562863,71.4,88.4,59.2,78.2,97.5,77.5,74.3,73.5,73.7,42.3,29,76.3,84.9,92.7,59.4,57.9,66.4,0.0384,6246.40425217932,2.36126338358467,0.558,4.11664149641429,8.82054817275747,9.8125,9.790625,5.99740740740741,5.63965764523279,8.75,6.56120319722945,4.37079575728493,8.41768309196835,6.81753022788896,6.31546668908667
"607","ECU",2018,"Ecuador","Americas","Latin America & the Caribbean",16831025,71.4,88.3,59.6,79.3,95.9,78.2,74.6,72.9,73.7,45.2,25,77.6,84.7,92.8,58.7,59.4,67.7,0.0353,6321.34940071717,2.35188715281228,0.575,4.36146589419683,8.65446162182939,9.78958333333333,9.790625,7.53539351851852,6.67232431189946,8.75,7.04027713919355,4.58554584430531,8.33990400793591,6.8978615312223,6.19948796959619
"608","ECU",2019,"Ecuador","Americas","Latin America & the Caribbean",17200318,71.1,87.5,58,80,93.6,78.5,75,74.5,73.6,45.5,24.4,77.1,84.7,92.7,58.4,57.7,66.7,0.0381,6233.25816692363,2.18363240921904,0.592,4.30130423749661,8.54093129856026,9.78958333333333,9.62125,6.84233796296296,7.23102431189946,8.75,7.14805024843725,4.65537350213864,8.50858641157841,6.7702854307017,6.34044516561434
"609","ECU",2020,"Ecuador","Americas","Latin America & the Caribbean",17487163,70.2,81.1,56.8,78.1,92.4,78.6,75.3,74.4,72.8,47.9,22.1,74.5,84.7,93.3,58.3,57.9,65.1,0.0611,5645.19928965332,2.37312249582349,0.707,4.33072871935175,8.58733910586923,6.43708333333333,9.783125,7.37358796296296,7.69649097856613,8.75,7.13746201314313,4.67730095493031,8.5639751255933,5.93695209736836,6.21159136319793
"610","EGY",2000,"Egypt","Africa","Middle East & North Africa",70637532,65.2,87.4,71.5,59.8,57.3,37,63.2,62.8,59.6,32.7,82.6,57,90.9,95.3,69.4,65.1,64.6,0.0898,1297.57469006096,2.56976747814276,0.0064126503,4.31542231071588,8.5970481815451,6.98,4.58458333333333,3.84951388888889,4.98038063166541,1.5,6.18937530052893,3.4551783326344,9.49296212196597,6.58939213150492,5.29206180070085
"611","EGY",2001,"Egypt","Africa","Middle East & North Africa",72105211,65.2,87.4,71.3,59.7,57.8,36.4,63.3,64.9,59.5,32.7,82.6,57,91,95.8,69.2,65.1,64.8,0.0926,1398.85983078672,2.55126513982739,0.008389456,4.16230399404305,8.5970481815451,6.98,4.58458333333333,3.84951388888889,4.94551964102726,1.5,6.22258296109162,3.27816479811978,9.49882266238124,6.82839094813139,4.93156180070085
"612","EGY",2002,"Egypt","Africa","Middle East & North Africa",73603311,65.2,87.4,71.1,59.6,58.3,35.6,63.4,65.8,59.1,32.8,82.6,58.5,90.7,95.8,69.1,65.1,64.9,0.1001,1327.09651832991,2.98556856033807,0.027199998,4.16230399404305,8.18038151487843,6.98,4.58458333333333,3.84951388888889,4.83908618864585,1.5,5.80899293704607,3.41298259829625,9.51861172017081,5.75211127145466,4.91076238842411
